Actual_value,predtected_by_model
7800.0,7393.655576956888
10000.0,8828.96042208597
11200.0,12849.130265213369
14575.0,15539.300406399545
10000.0,13761.330335265435
5500.0,5768.515318862492
23975.0,11555.733319981182
9000.0,12828.97643900928
18388.0,11808.859452829587
6400.0,8185.670760190425
6000.0,6860.089058121057
11200.0,11759.13127298856
3000.0,4411.872224541202
25000.0,13979.198840950454
12000.0,10950.105906381652
6000.0,6119.392894300103
9900.0,7255.458599466749
5000.0,5989.360019556409
2500.0,5001.02656363019
12000.0,13293.749102885553
8400.0,10996.360615097687
10000.0,8579.687851375049
20000.0,17358.85745831384
2248.0,3258.847090538092
14118.0,14946.416680324908
3500.0,6516.223267110121
6000.0,5766.995109260648
2000.0,5066.069196234264
12000.0,9969.420950122452
20000.0,15777.682017437326
14000.0,12464.63781068093
5000.0,6710.338076885129
15000.0,10328.79946758703
10000.0,7469.599354242526
2900.0,3479.1368595755102
21000.0,12648.534188550519
12500.0,8369.969511884383
3600.0,7824.407423157338
1075.0,3002.542909276799
10000.0,10359.070326732968
25000.0,12618.123740539451
1916.0,4389.1838360425045
10000.0,16132.010454888032
9500.0,8776.84983231744
20000.0,16916.870144596818
3000.0,6289.553038956652
8000.0,10829.888293060409
5000.0,7502.147246722776
12000.0,9651.944339490532
6500.0,6325.311959729383
15000.0,9518.275114137197
5600.0,6246.568185086684
8875.0,11662.72937769081
7200.0,6433.410644358972
12000.0,12194.79387398142
20000.0,14072.508808311786
24000.0,12784.082685326031
3000.0,5783.3095895917195
4500.0,6112.781726254823
10000.0,8464.869986115924
9000.0,7770.031577830969
8400.0,6899.614094592593
2500.0,2015.7659991727705
10000.0,9229.082605264242
16000.0,16891.430734158042
35000.0,27387.926592999225
5600.0,8420.585843847386
22500.0,14532.341904206432
6000.0,5047.418477695219
10000.0,12994.013250844951
5000.0,6889.313178270753
5025.0,6144.798940253033
2000.0,8577.546643166623
9925.0,9093.713805195655
1000.0,3573.1343414110743
14125.0,12653.204443951956
11000.0,9121.840767100422
13000.0,9652.93159275289
10000.0,7702.1765182801955
12325.0,10425.019406310555
15000.0,15869.205100647696
15000.0,9224.405639628307
10625.0,10726.41447922065
8400.0,10986.623000382726
10000.0,10409.701718438826
2000.0,4038.994640938583
15000.0,13887.403494260778
11000.0,9062.594863006629
4500.0,4515.639044398375
2400.0,4626.760968269796
35000.0,21147.81845738485
13175.0,11946.709997494196
10000.0,13378.29581307584
3063.0,4110.051132135846
12000.0,9182.973945215908
10000.0,11145.944634805515
7000.0,9207.260219201746
5000.0,3947.141252744771
6000.0,5307.953964552738
6250.0,8732.087869901998
12000.0,9800.24773985436
1675.0,1990.1726506237328
12000.0,11421.99843975965
1326.0,2679.835322894508
11200.0,14220.694973911848
14000.0,9248.215659898751
15369.0,11295.488462101122
4000.0,5369.037428929927
5000.0,7122.73645923621
8000.0,9709.94123732522
15000.0,10124.316894743488
25000.0,17163.030081348406
500.0,1956.801006415214
6000.0,7033.727990226758
10000.0,13609.979783411016
1646.0,1667.8588787358904
4000.0,6648.99193678345
3000.0,4094.9279475726025
12000.0,9706.059336388473
12000.0,13381.127679470623
16000.0,14659.089304752773
9050.0,7879.175928221137
10000.0,15460.809756884077
12000.0,13037.868127686515
7200.0,8563.385746371214
3575.0,5126.051577859975
5000.0,6385.5855896362245
15000.0,10213.893902114078
1711.0,3810.496617876436
6000.0,7843.273292715679
5000.0,6293.285619470944
8000.0,5802.610109029649
7500.0,7326.638226163535
10000.0,12088.284986849061
4899.0,6765.6977972613695
3000.0,6397.966453318213
20000.0,12408.56767041152
1500.0,1969.3161712079827
10000.0,7822.401448394316
3000.0,4534.608502321222
2500.0,3091.580414189042
8975.0,12612.441198334844
5000.0,6317.868379446338
12000.0,10488.254684330828
3300.0,4401.16687451629
15000.0,10200.431502084668
20000.0,15534.883766333993
5500.0,5938.340499990254
4200.0,7197.325506310763
19600.0,13483.627219679825
3000.0,4017.1078496965565
12000.0,12946.279123298094
7000.0,8877.101262035123
15000.0,9566.96647603377
1200.0,4113.782703575025
6000.0,9016.640501657446
6800.0,11095.640055886759
3000.0,4676.488517374355
8605.0,9437.033148481347
14100.0,14004.160794845871
10000.0,14309.101143941754
10000.0,12938.14813098154
7000.0,7540.230992018156
16750.0,15206.378537871818
6000.0,9155.636741773447
12000.0,8359.190304997957
8000.0,16282.541985073336
5000.0,5113.7983582232755
10000.0,10247.557355063627
7000.0,11080.515323293412
10000.0,9175.993386438031
21000.0,13242.84159641198
10000.0,9472.02263868772
20000.0,11962.323769922996
4000.0,6538.673780218216
10000.0,8503.540969145508
15000.0,15777.753950035321
2011.0,665.661831960957
12000.0,10918.608655555456
12500.0,11275.849956896245
18000.0,12260.225407706146
7000.0,10276.76577478654
11500.0,13087.140712139108
9000.0,7014.786706769
7000.0,7178.129997160771
15000.0,10392.182488501798
12800.0,11838.113126096176
24000.0,15137.874968807313
2000.0,4901.567098608766
12000.0,12938.142533755197
7583.0,6993.259727617049
5000.0,7056.591171779644
30000.0,16405.444580789437
2650.0,4703.381750552011
6000.0,8633.30025396127
2500.0,5038.871473738633
7000.0,7856.695206621502
24000.0,13264.246907816841
12250.0,18829.14333217815
6000.0,11173.561143953963
1200.0,3774.7948320873
2500.0,3493.3093268983293
3000.0,3283.1063519189147
7000.0,5894.8167483239795
13500.0,14141.73679149665
15000.0,9249.542175065506
3000.0,4019.013852121221
6000.0,9559.6985763794
4801.0,11411.973048997794
2154.0,2797.847487020733
2500.0,7699.5636862822375
16800.0,13991.858842902786
4000.0,5703.9996572458385
5125.0,4947.438386715507
6000.0,6223.905453413434
2507.0,6838.030613999121
2000.0,3038.228826380295
25000.0,18517.895541808917
8000.0,13085.153364768745
2857.0,5193.906677497325
4800.0,5588.10071117422
2000.0,4390.401512913769
14000.0,9524.258189215243
23959.0,17335.292243847965
12000.0,14344.366213524978
7200.0,7786.024371817035
6338.0,6745.5973105655885
5646.0,9749.87281725514
3200.0,8804.6744345692
13500.0,11371.232084440226
12000.0,9260.382137395683
3500.0,7022.511528539913
11500.0,14573.032594842776
8000.0,7881.077320522372
6463.0,6851.924886384006
8000.0,7311.608268995829
6000.0,7295.94371847953
9739.0,16871.894210934028
3919.0,5177.815761806118
25000.0,16230.992760367795
11000.0,10967.899618188405
16000.0,18093.632216831036
3000.0,4118.385802451204
1200.0,1748.3372109110687
2500.0,3322.727079041594
12000.0,9214.196463387792
21727.0,13636.989531229285
10000.0,8189.41128000969
12000.0,9262.04242709594
7000.0,7729.329687687399
9995.0,16220.58548750555
12500.0,10256.419134335072
10000.0,7486.863357929231
2500.0,4792.369468531217
18000.0,14044.849090169357
5000.0,5286.937154838661
6000.0,7838.160419198941
18000.0,10887.90191956552
12000.0,12537.37499951053
4029.0,5959.3163419276225
8400.0,9281.462361880893
4800.0,5903.436682552028
2700.0,5326.699140164323
15000.0,13154.968600099883
1000.0,2027.183004277218
12000.0,12372.543605629276
20000.0,12923.835255004136
10000.0,10539.975519987509
3000.0,2715.8301380488074
7000.0,7419.590574732611
10000.0,10918.878665896447
10200.0,9109.239577422999
3200.0,4524.310908486548
13000.0,12870.404140719196
3200.0,3382.8801982485356
8000.0,10468.112045135867
3000.0,5887.869671284483
1000.0,3312.160986380579
5500.0,17242.114020475172
7200.0,9115.79371703612
3600.0,4679.5027525511305
20000.0,15839.892929396747
10000.0,7198.836079317129
8525.0,7564.864532039877
5000.0,5693.512908335511
7000.0,8131.13146250614
25000.0,14434.602861849306
7500.0,7461.766800935837
6000.0,6454.369708560158
3613.0,4679.461648565377
8000.0,7787.646197064514
5000.0,10064.27411421885
17000.0,13803.000429582948
6000.0,7705.577161904594
7800.0,9944.278032934735
8000.0,10541.598999045238
16000.0,14116.363575212365
3803.0,12440.863130078238
3000.0,3579.9855812335427
17600.0,13839.968880535771
4800.0,5226.93898426058
4000.0,5444.453487740668
32000.0,24444.75520677823
20000.0,10186.378785223018
2000.0,-237.13252067252142
7500.0,12422.697567382465
7000.0,8525.271516323728
20000.0,12278.616243829396
12000.0,9077.029800838089
7000.0,7090.336642535971
6575.0,5568.205491951421
10000.0,9623.86740068776
6000.0,6088.4215833788385
8500.0,13069.951144486642
12000.0,13643.605681114323
14000.0,9656.135533921555
18200.0,16701.03863576718
11906.0,13829.737564287252
9892.0,8432.226656657185
5000.0,4899.172706523079
12500.0,8492.878356734744
6000.0,6385.801380180914
29100.0,26914.883061049622
8500.0,9190.817135057772
8000.0,12953.863272991735
14000.0,11349.877881491617
7500.0,6648.317832495517
12000.0,8577.600119233055
13000.0,14229.571929305346
5000.0,11044.555312645547
4000.0,5387.957977927785
3600.0,9278.127953384197
9000.0,14285.268087759609
9000.0,11469.30719238617
5000.0,6019.686342875271
5000.0,5086.531437244945
6500.0,13228.249698554324
2500.0,4139.490819642985
3000.0,4821.249280100581
10000.0,15596.398838469255
10000.0,17007.496922178056
10000.0,14308.566732961479
10000.0,7863.546974052535
5000.0,10112.027955410587
11000.0,8288.197076906807
12000.0,12544.299969614183
5000.0,6702.326172449179
16000.0,15925.794078837369
15000.0,12291.35749658107
9000.0,9899.165999657065
18000.0,16624.524087752558
2200.0,1578.3684798894255
3213.0,5211.51057126872
10827.0,12165.89092142929
12200.0,16158.762901315642
4000.0,5449.959488758936
4200.0,3993.2975528487614
7500.0,13354.943241330004
6000.0,8075.201763791611
8000.0,7903.041152190412
5000.0,6666.107116485526
12000.0,8676.244642504591
12000.0,9640.57542228804
2780.0,1336.2386960529593
10025.0,9839.644436465025
5000.0,8211.094174568103
18000.0,12449.594337855631
3927.0,8898.748644001122
8124.0,7271.3805298696625
18000.0,14081.745979699188
10000.0,9932.127062981754
5000.0,6175.271950881488
20000.0,16623.860569637276
6000.0,8384.024115122855
5000.0,6514.168036210553
10200.0,13728.760358317404
35000.0,13210.208246817818
10000.0,11323.653023107416
14250.0,10918.464707379413
5000.0,5269.114231311223
5400.0,5198.35192702695
14557.0,8616.680056162955
20000.0,12335.877002256333
12000.0,9421.624198332282
5000.0,5814.87191824716
5961.0,7301.086896348648
15000.0,9310.834229611277
4000.0,5136.397734345268
3000.0,7977.877780482297
1500.0,4526.650552202713
5026.0,3994.959604341845
5000.0,8954.538373154614
2000.0,3174.669690881012
6510.0,7400.686874056244
21236.0,14602.095524805312
10000.0,7342.2516154060195
20000.0,10725.21022538679
10000.0,14041.152310707263
5153.0,5644.617282273042
2400.0,4920.962224861594
10000.0,12403.148501621627
8000.0,10144.842934939405
10400.0,19395.0348086179
11249.0,9061.3375595277
3000.0,4291.305990705652
9450.0,8577.1685292745
7500.0,6580.715950266638
8000.0,12157.555370560769
20000.0,16193.74991235477
10000.0,13008.186961245936
7000.0,9820.861902739607
6461.0,9019.494605243022
7800.0,8029.861646822412
2100.0,4031.8071656658612
9000.0,7884.261194103723
16500.0,12248.220145621008
3000.0,4125.416905616413
3000.0,3126.057361672968
13000.0,13891.454333111478
4838.0,6482.7665977233755
4018.0,4889.303926494131
6000.0,6095.399585237867
10000.0,10000.960138863897
8000.0,9657.936013403347
5000.0,6748.876325258761
10000.0,7328.300845925778
20000.0,13857.21860017951
7750.0,10832.415667462066
21700.0,16169.878103952438
10000.0,12886.721458470029
4000.0,4695.3929236047115
3000.0,3805.572885272676
3000.0,3940.137393353196
12000.0,12639.400497895613
10000.0,13172.47254378957
20000.0,15661.675874206345
5000.0,7606.168871275802
8400.0,7727.884265987379
25000.0,15548.112943226892
6500.0,8309.980708786517
7100.0,8573.226809498685
13600.0,9712.872270558912
11000.0,9019.229202316574
28000.0,15362.66523744488
10000.0,14490.772176115404
1500.0,5339.438605059173
7200.0,7023.86329891515
10000.0,14249.85893049029
8000.0,12715.378262256809
14000.0,10935.389330506072
20000.0,14231.971165319383
7000.0,7449.218445842915
10000.0,8376.912489178618
5000.0,6489.282162308089
15200.0,9940.50591502755
6000.0,6325.577471484825
24000.0,14241.844167964331
3000.0,5831.278078034042
5600.0,6715.304296969727
8000.0,14325.60533125623
3000.0,5539.361770713103
12000.0,15118.246964538752
4550.0,7011.297043771099
7500.0,11751.698887027685
5300.0,6198.784659329129
7125.0,6197.736555092744
15000.0,23460.65149360324
8000.0,6626.940445803784
10000.0,7668.2109381450355
7000.0,8600.267521218379
7500.0,8476.61893436147
1850.0,3767.6306596162503
21000.0,11813.528703180504
9500.0,8751.413349523044
14500.0,10361.795380268848
8000.0,10032.259920818951
2816.0,13194.37600541135
7200.0,9753.947890604244
21033.0,14378.037566881865
4817.0,5633.867646814759
5000.0,9414.07787436684
8000.0,8353.618804119464
8650.0,13393.906516190806
12000.0,9006.289575759616
5000.0,5064.261407906255
4800.0,5199.36344491425
7000.0,6876.924553174265
7200.0,7609.8850368262265
18000.0,11847.267954046005
1500.0,3849.474011437501
2500.0,3760.3146265765417
4800.0,6852.878696268921
13500.0,17320.54882626165
10000.0,8532.70168819434
6000.0,6695.3902587348075
4000.0,6100.007711653287
31131.0,13778.553189692646
2500.0,5420.722978154929
6000.0,6612.112093775153
10000.0,13467.177605610332
8000.0,5287.86551405184
5600.0,8031.6310953099655
11000.0,9205.874116066616
25000.0,16618.70867916163
10000.0,12049.998311124577
7000.0,7128.45094815712
6000.0,6884.916436376281
10000.0,8581.765992916202
5000.0,6424.106003412948
14000.0,9130.249473473299
12000.0,9855.920973517555
10000.0,14543.602956914065
3000.0,9981.664563291479
12000.0,10456.087863998715
20990.0,12704.825806386432
10000.0,11105.71871464508
10500.0,13810.96151128657
13105.0,10440.92168440926
20000.0,23850.018282372694
24000.0,17430.494501057234
14872.0,12985.326884603657
10000.0,8627.354754795073
7600.0,9293.260883158431
6000.0,6402.033545861612
9000.0,7081.834948422491
12000.0,9888.581391076064
5639.0,7152.534024250237
5025.0,7730.6806736843355
7500.0,8574.94851844144
4776.0,6915.055164779273
1853.0,4023.213345567896
5000.0,9920.663168810284
1000.0,2961.6171164062253
6000.0,9954.178677173573
6300.0,6491.609561173895
16750.0,26818.68636100478
11000.0,14776.287676647642
10856.0,14472.17938645182
1585.0,3954.4811058977557
10000.0,9269.236138529039
7215.0,6998.051800375271
6000.0,6672.864166838526
3600.0,6595.99994409162
2000.0,2854.1809918196222
17000.0,13061.002949932374
6000.0,5984.345535714492
14400.0,11813.757522921156
10000.0,10854.869205987232
12000.0,17103.388543823057
25000.0,14600.398680694472
3600.0,4298.843263010038
6000.0,7201.886659899004
10200.0,9458.140240959803
1500.0,1048.8499888055976
7200.0,7916.881916810211
10000.0,7404.435740069304
2500.0,6325.997262212613
1000.0,3421.546540976393
17122.0,12011.962661510404
6000.0,7550.583156428567
10000.0,9721.93798498067
3000.0,4742.363033063388
5000.0,4825.383320206898
12000.0,11313.25521883141
6000.0,10127.410938323816
13500.0,10455.045821392438
10000.0,9473.512085369552
1800.0,5613.065354466824
7001.0,6412.793816032257
21600.0,14066.975145608814
1797.0,4917.771658783289
12000.0,10938.108139934951
10000.0,7617.042871148702
22000.0,21499.089569452306
4200.0,6497.439892878037
6000.0,6323.780413235423
8500.0,12095.81801654001
7500.0,7790.073088895357
9000.0,9179.728654819011
4000.0,9814.723596686139
7200.0,8332.005738482489
15000.0,11420.113821091227
10000.0,11074.925027335476
20000.0,11395.00254349758
12000.0,10751.8878633777
3000.0,3682.349700409265
20000.0,12093.40653270552
3537.0,6262.800431783178
6550.0,6584.4015352753795
15000.0,10198.867997284315
10800.0,9669.812335927063
6000.0,4787.290202406146
12000.0,8398.8237193615
5000.0,6078.785664766963
14000.0,10671.3650752259
10000.0,8446.70243145552
4000.0,5415.354267801975
4400.0,10522.554404872206
8000.0,8773.72489914264
22000.0,20717.79550626035
4800.0,5382.024305202662
8000.0,6888.20934795711
5000.0,5484.700508154638
5000.0,6575.826391892502
7200.0,7829.133337727422
15000.0,12071.208469113213
8800.0,9739.142115067283
27175.0,26231.228632581275
2000.0,5592.9521215837085
5000.0,11366.385147958406
6971.0,7476.875794342288
8000.0,7093.036618789114
13000.0,15624.387383772011
12000.0,9671.024065903146
17000.0,13606.66441473408
30000.0,14941.810903970514
4800.0,7593.304956265563
10000.0,9796.587928233484
15000.0,12835.92661749062
10000.0,9233.834480063591
10000.0,7873.094632975493
7500.0,9141.786786444085
20000.0,15451.99440945497
20000.0,15458.412654370388
10000.0,13373.619291723333
15000.0,9618.83577481829
3000.0,3107.6911838361984
20000.0,12140.578691440183
24000.0,13840.487739138667
13000.0,10631.72279402344
1000.0,1590.5971476047043
7997.0,8086.69150052332
6000.0,5719.648696520058
6425.0,6145.595335878172
5559.0,5465.333321058426
1200.0,1806.5191009481223
4200.0,9986.60021394894
5000.0,6055.355498798961
7000.0,8229.084088224441
6500.0,8070.292285234813
10000.0,8222.472998480984
8000.0,12109.074149990593
35000.0,22259.52243848409
1800.0,3173.3884705256214
5500.0,10159.153199729224
21000.0,19275.607928495636
20000.0,14287.329805234565
5000.0,6500.03653106692
10000.0,18713.157577821512
20000.0,12224.107890638837
21214.0,13836.54624927394
15000.0,15115.09813856508
22250.0,24622.920059785407
25000.0,16310.480004908748
6000.0,6018.805415619308
11000.0,12552.965949591426
18000.0,19275.104832895522
14822.0,14637.464797461214
5000.0,8593.970609797703
8000.0,10003.926379816452
5000.0,6644.826774951216
10400.0,11583.93454369421
2400.0,5450.7096230648
6400.0,8591.639608674232
6000.0,9508.158613287218
8000.0,7122.691500553296
2875.0,4927.806081126664
14750.0,13602.841680782602
7000.0,7285.052122973824
1100.0,2571.4914179952166
10000.0,7425.018989431914
3000.0,5784.729996466309
6000.0,9359.30725992146
1000.0,4215.774095244223
12000.0,14398.334531843722
15000.0,12115.156545442878
3000.0,5890.034239838633
2633.0,4000.1620239556887
13000.0,13051.587206420043
1000.0,2455.562827810032
2500.0,3661.8609805989063
6000.0,6906.788810046079
4100.0,6382.123899156812
15000.0,12664.767183577891
1421.0,3279.2824169856012
6000.0,10753.337159354925
4000.0,4812.112858093451
5000.0,8585.384576104816
14400.0,11770.682932890595
1600.0,2075.6067502053556
14000.0,9423.511674983098
2000.0,4868.182774466137
15000.0,10884.809868605105
10000.0,10675.020813232857
2179.0,1800.7939845831143
6566.0,6841.989849640684
9939.0,7904.929361039993
14400.0,11977.71376217061
22000.0,11752.439576154096
8500.0,13181.983470744877
11850.0,12218.12273988292
16800.0,10760.132973524356
1500.0,2184.0711197148858
1000.0,2867.681847486385
19200.0,12263.159478387375
7750.0,6257.796943253898
8000.0,6859.670846545567
20875.0,11960.153831153895
5200.0,2639.3638484419143
5000.0,3850.0891444219587
13200.0,10952.274072803388
18000.0,11133.626481509571
9000.0,8201.582961045771
14000.0,10537.40497176182
35000.0,19756.482200487648
8000.0,8070.549157114094
6583.0,8411.329067695307
24000.0,12935.85860129073
35000.0,12860.955514832824
4000.0,6820.269771499827
8400.0,5959.912258788152
7500.0,7122.050125807744
8000.0,13817.392580327063
9000.0,10376.935833073205
10000.0,10080.392980726621
7000.0,8528.92605968116
10000.0,10455.73326605196
10000.0,10621.418401384706
3500.0,4699.35105401074
5400.0,6866.7769904221
8800.0,9319.091428033065
10000.0,9525.745384786433
8000.0,9779.441420266014
4975.0,10858.878776174717
5500.0,5902.204522015296
10000.0,8109.23202239079
10000.0,6957.597652452072
15663.0,13443.16702311019
8000.0,9873.429296462391
16000.0,11507.527512326467
8000.0,11176.133319557746
7000.0,7206.418376502816
17000.0,12594.61406710298
4500.0,5436.683001113319
7000.0,15300.409493847566
12000.0,11144.125712838893
4000.0,5978.970762435538
4800.0,7515.659304145136
10000.0,13765.308811666773
2500.0,3798.144684698829
11200.0,9209.822412359172
24000.0,16598.59031231612
14072.0,14963.353907174895
3000.0,6085.239672888183
5500.0,6262.638828221441
7000.0,8983.041872030257
15000.0,10121.235835596804
8000.0,8904.40703050901
21605.0,14914.038759318859
20000.0,14059.006957047632
3000.0,1678.9597168347027
4800.0,5827.216058837521
12000.0,9050.85675825536
8200.0,6942.657823866806
13000.0,18193.19020046795
2000.0,5452.800023257232
25000.0,16463.413570141827
4800.0,5889.46327420651
3000.0,4752.052946976932
21650.0,17872.87289356145
20000.0,16176.114508922443
25000.0,17274.113797095917
14000.0,16367.215423204683
2125.0,4475.911874099344
3000.0,3717.6687376751224
35000.0,20654.52385683403
10550.0,14519.26018296286
5000.0,5748.40295784477
8000.0,11860.797740663502
25000.0,20738.961756880577
8500.0,13270.695148203007
8000.0,8742.358438550526
13952.0,11460.095180709171
8500.0,6653.023958813717
6000.0,11829.04349637591
18200.0,14171.490886421781
12000.0,10917.860255945758
4800.0,8512.991274075384
3600.0,4607.256765283778
3200.0,4965.365141933011
14400.0,11013.207635707266
15000.0,11667.754256256949
10000.0,7576.0805452340555
3650.0,10363.583955631455
4000.0,5907.977525916707
18000.0,11249.713479376567
20000.0,10818.418339461843
5000.0,10788.496159123482
14125.0,23124.722792328845
6000.0,12628.105021738904
6000.0,6511.146510207114
6000.0,5573.608263251826
3000.0,9853.524935777374
4000.0,7038.416564436933
5114.0,8498.810142675424
1950.0,4497.322119779643
25746.0,11426.11494404765
20000.0,12176.449642311802
10000.0,10331.577048858531
7500.0,8794.094409816602
5000.0,6920.174346063353
21000.0,12144.89436458398
8572.0,8713.720486420229
6325.0,11202.441889741287
15000.0,10056.062511359041
16000.0,12927.001587253026
10000.0,8408.129098581947
5000.0,5931.953399661184
4800.0,7659.07254566076
1618.0,3885.3904710373145
6000.0,9575.90981877293
8000.0,8082.149183937141
14400.0,13974.826592211792
4000.0,8176.2548034871415
3000.0,6177.9388434725715
7000.0,7676.319247163521
25000.0,17980.42341824866
9600.0,7632.96362134728
7000.0,10798.736610648475
5150.0,5198.902913650292
15000.0,19790.11827139151
6000.0,17830.486653361135
8400.0,9867.39309137686
2000.0,3336.1733314817884
5000.0,6013.124225828275
8000.0,11896.51838656177
10000.0,7167.16811949793
5000.0,6450.899495056821
14400.0,16680.44869995957
6000.0,7371.606371901649
5750.0,6518.689702715279
25000.0,15652.363406054965
13000.0,10557.601001066241
16000.0,12517.779075379169
4200.0,6541.575789771481
1700.0,5059.241018857929
8600.0,11277.108364299353
10000.0,14289.519286169378
8000.0,7106.347675448318
16500.0,22836.109577236755
5000.0,5349.7683469939
16800.0,10503.165478908935
15000.0,16611.885383036664
4800.0,6704.534331629668
4500.0,6491.074305045679
24000.0,17942.493126355024
25000.0,14273.661283356558
6500.0,5507.310750228882
4100.0,9974.508063776402
10000.0,12843.772404629219
10000.0,8347.284252157473
35000.0,16310.589674608038
13000.0,12068.759775136086
6000.0,7000.831096092341
10967.0,8895.417857990256
12000.0,13702.456506281467
4500.0,6859.879976092978
25000.0,13931.049158694308
8000.0,7895.410243974517
2500.0,3750.9282937488706
10000.0,8309.161625534494
20121.0,14719.817855722593
2000.0,4068.1994706165924
12750.0,9316.963184880195
4500.0,7924.295918620728
5000.0,6839.73789288093
1000.0,2384.7522854901063
5000.0,7429.387662473191
21000.0,13064.687115018836
7500.0,6979.424772448538
6000.0,5623.793303576416
3500.0,3761.4941251822747
4750.0,7175.215037333581
16775.0,11700.53749640265
14400.0,20613.11672951744
12000.0,10265.168123000984
1750.0,6248.491283807807
7000.0,8052.354056142052
4800.0,7338.686840543853
6400.0,9608.603236694964
7000.0,12937.211665392117
2000.0,2491.021486069282
10000.0,9578.493265485506
24000.0,14799.64418231094
13000.0,14383.714095316549
12000.0,14669.948543871224
5000.0,5045.644407376554
5000.0,7756.560747185415
17500.0,12606.09281219636
5600.0,6350.281168366273
4000.0,11008.885203447364
6400.0,10618.642122400712
7000.0,12948.718500338435
10000.0,10744.088938993644
16855.0,14959.095305957935
14000.0,15953.785388511898
25000.0,14163.441209427923
8875.0,14909.002801948764
11400.0,14683.217424296157
4000.0,7436.380212107431
14000.0,11425.984841556256
8875.0,13443.322296658678
10000.0,19022.04046649416
16000.0,10752.641487992618
2000.0,8856.165595839046
8000.0,10439.800072339107
8000.0,13315.25812954645
10000.0,11300.506804785604
3200.0,4127.613842824077
13000.0,12181.372218870178
3600.0,5575.249908630334
7200.0,9929.716896159636
25600.0,12541.078417525416
3350.0,4918.270055086961
6500.0,7421.103216242131
3500.0,5883.541434528905
20000.0,21532.18057458265
7200.0,7053.260579419904
9600.0,10971.533614941722
8000.0,9354.829426008799
6000.0,10744.81303459901
8948.0,7152.2863418335
4000.0,4590.323561578656
4900.0,6148.449944269831
9000.0,8872.817055798338
7000.0,7056.151942870745
25000.0,12807.436073425595
15000.0,11814.484976708829
6000.0,6013.770863890028
8400.0,6739.784271658547
10000.0,8362.449408583789
12800.0,9123.19577615036
4000.0,4056.4257662786467
9000.0,12595.623680270633
3600.0,4824.674812145458
6850.0,8646.296197482558
31400.0,15238.30375789711
12000.0,12428.800388258887
30000.0,16989.88020029116
14000.0,8251.62464085437
4775.0,6315.590630347555
25000.0,13334.924159525652
15000.0,10468.422427044336
5000.0,5013.3511983523695
4000.0,6813.64136901299
12250.0,16756.036426032057
5300.0,11079.348718041421
6000.0,7927.271996122652
5400.0,7297.645693694054
15000.0,16301.568519725506
1800.0,3695.423268592791
14500.0,17127.893610483996
4000.0,6341.963312989539
5000.0,5985.709566286525
8000.0,12111.958453015397
14400.0,8824.39514059228
12000.0,8256.415621130362
9600.0,9475.347841354529
10500.0,9201.478960731974
12000.0,11696.832352139732
24073.0,14295.270092451346
2500.0,4245.14771866954
5000.0,14741.347289001938
4000.0,5034.817134708834
9200.0,8517.508618428228
4000.0,5896.208263037892
4000.0,7226.998141937738
2500.0,5663.761225470675
18000.0,10308.057892342453
9000.0,8089.980746906198
12000.0,9192.788008050915
6063.0,5317.9132334613005
5000.0,5837.061170393463
23000.0,12862.243911483338
3600.0,4416.529113423436
5000.0,8615.502880316872
5000.0,6925.127124953286
9000.0,10067.861139064245
4800.0,5520.68358990808
6750.0,8825.613775695429
5000.0,6471.5450809055965
15000.0,13852.557933666727
15000.0,11009.827342457042
5000.0,9395.005689307813
1750.0,3104.730954894976
20870.0,18742.49487831509
13010.0,10909.509887678561
6000.0,10379.208619735096
15000.0,14213.908833016596
6000.0,11485.484441169201
10657.0,16403.06534648934
8000.0,10585.346534718366
10000.0,9731.287556446101
1800.0,3872.7415127894456
9581.0,14062.865328390797
8000.0,7835.087363635648
8613.0,13713.243793768741
8000.0,7435.891900232165
10621.0,14212.39317634153
5000.0,8582.915282567168
18000.0,13518.036420117534
4800.0,4798.636423168966
14400.0,11707.848995267464
1750.0,3956.3416162506273
8000.0,8980.317463677977
6000.0,6580.967753650739
4000.0,3719.8442723458747
18000.0,9787.412324629468
5647.0,5585.124956565438
9000.0,10857.25475014467
4000.0,4736.303792429646
10000.0,12300.626681394057
4000.0,9051.94367863116
10900.0,10976.983597217411
4504.0,6406.119762746175
5000.0,7242.489481947205
4000.0,4408.489104350268
10000.0,13076.559539411339
5600.0,5802.146364340577
5000.0,5012.179129389297
12000.0,9682.753456581737
13467.0,19782.828473607566
20000.0,13593.492829196408
12000.0,10340.506082122412
12000.0,9769.536791959108
6400.0,7031.909577984237
8800.0,6801.055406806729
10000.0,12476.04438383375
14791.0,17690.143223117673
13094.0,10390.373148910321
20000.0,18288.971300263947
6000.0,11683.762828600216
6012.0,8718.767523707173
5500.0,12220.308035965498
4800.0,6135.635991549125
9000.0,9105.884160216488
10883.0,6815.480270974362
15000.0,8488.997776724735
10000.0,8241.018289508242
7930.0,5523.378957473231
6000.0,7395.601107479242
4350.0,6828.871407837558
8525.0,8009.963125596132
1450.0,3201.3809136165128
10000.0,9767.357178124204
12000.0,15008.911397766025
6957.0,9221.70058378429
14481.0,10665.703285895916
25000.0,15707.50272430534
6000.0,6534.079649387526
10000.0,13147.25438245067
5000.0,5332.816859845119
1583.0,2429.956350752279
15000.0,10792.771558130311
5000.0,7334.169861700471
15000.0,14188.693470111035
10000.0,9097.215171518728
14400.0,9954.966353270282
7000.0,7320.529498305501
